ville;année;sexe;categorie;maladie;deces_maladie;deces_categorie;pourcentage_categorie;pourcentage_ville
5;8;M;7;48;2;16;0,125;0,00235849
5;8;M;8;49;0;6;0,00;0,00000
5;8;M;8;50;3;6;0,500;0,00353774
5;8;M;8;51;0;6;0,00;0,00000
5;8;M;8;52;3;6;0,500;0,00353774
5;8;M;8;53;0;6;0,00;0,00000
5;8;M;9;57;39;39;1,00;0,0459906
5;8;M;10;58;10;35;0,286;0,0117925
5;8;M;10;59;4;35;0,114;0,00471698
5;8;M;10;60;21;35;0,600;0,0247642
5;8;M;10;63;0;35;0,00;0,00000
5;8;M;10;64;0;35;0,00;0,00000
5;8;M;11;56;19;51;0,373;0,0224057
5;8;M;11;61;26;51;0,510;0,0306604
5;8;M;11;62;6;51;0,118;0,00707547
5;9;T;0;0;6;20;0,300;0,00380711
5;9;T;0;1;0;20;0,00;0,00000
5;9;T;0;3;0;20;0,00;0,00000
5;9;T;0;4;14;20;0,700;0,00888325
5;9;T;1;2;5;5;1,00;0,00317259
5;9;T;2;5;11;397;0,0277;0,00697970
5;9;T;2;6;10;397;0,0252;0,00634518
5;9;T;2;7;16;397;0,0403;0,0101523
5;9;T;2;8;35;397;0,0882;0,0222081
5;9;T;2;9;12;397;0,0302;0,00761421
5;9;T;2;10;15;397;0,0378;0,00951777
5;9;T;2;11;15;397;0,0378;0,00951777
5;9;T;2;12;79;397;0,199;0,0501269
5;9;T;2;13;6;397;0,0151;0,00380711
5;9;T;2;14;37;397;0,0932;0,0234772
5;9;T;2;15;3;397;0,00756;0,00190355
5;9;T;2;16;4;397;0,0101;0,00253807
5;9;T;2;17;8;397;0,0202;0,00507614
5;9;T;2;18;20;397;0,0504;0,0126904
5;9;T;2;19;10;397;0,0252;0,00634518
5;9;T;2;20;13;397;0,0327;0,00824873
5;9;T;2;21;24;397;0,0605;0,0152284
5;9;T;2;22;65;397;0,164;0,0412437
5;9;T;2;23;14;397;0,0353;0,00888325
5;9;T;3;24;6;47;0,128;0,00380711
5;9;T;3;25;20;47;0,426;0,0126904
5;9;T;3;26;21;47;0,447;0,0133249
5;9;T;4;27;6;48;0,125;0,00380711
5;9;T;4;28;1;48;0,0208;0,000634518
5;9;T;4;29;41;48;0,854;0,0260152
5;9;T;5;30;0;39;0,00;0,00000
5;9;T;5;31;39;39;1,00;0,0247462
5;9;T;6;32;126;747;0,169;0,0799492
5;9;T;6;33;145;747;0,194;0,0920051
5;9;T;6;34;154;747;0,206;0,0977157
5;9;T;6;35;103;747;0,138;0,0653553
5;9;T;6;36;5;747;0,00669;0,00317259
5;9;T;6;37;47;747;0,0629;0,0298223
5;9;T;6;38;4;747;0,00535;0,00253807
5;9;T;6;39;41;747;0,0549;0,0260152
5;9;T;6;40;29;747;0,0388;0,0184010
5;9;T;6;41;6;747;0,00803;0,00380711
5;9;T;6;42;26;747;0,0348;0,0164975
5;9;T;6;43;61;747;0,0817;0,0387056
5;9;T;7;44;3;40;0,0750;0,00190355
5;9;T;7;45;1;40;0,0250;0,000634518
5;9;T;7;46;10;40;0,250;0,00634518
5;9;T;7;47;15;40;0,375;0,00951777
5;9;T;7;48;11;40;0,275;0,00697970
5;9;T;8;49;0;19;0,00;0,00000
5;9;T;8;50;9;19;0,474;0,00571066
5;9;T;8;51;1;19;0,0526;0,000634518
5;9;T;8;52;5;19;0,263;0,00317259
5;9;T;8;53;4;19;0,211;0,00253807
5;9;T;9;57;41;41;1,00;0,0260152
5;9;T;10;58;38;70;0,543;0,0241117
5;9;T;10;59;5;70;0,0714;0,00317259
5;9;T;10;60;20;70;0,286;0,0126904
5;9;T;10;63;5;70;0,0714;0,00317259
5;9;T;10;64;2;70;0,0286;0,00126904
5;9;T;11;56;49;85;0,576;0,0310914
5;9;T;11;61;34;85;0,400;0,0215736
5;9;T;11;62;2;85;0,0235;0,00126904
5;9;F;0;0;3;12;0,250;0,00388098
5;9;F;0;1;0;12;0,00;0,00000
5;9;F;0;3;0;12;0,00;0,00000
5;9;F;0;4;9;12;0,750;0,0116429
5;9;F;1;2;0;0;NaN;0,00000
5;9;F;2;5;3;167;0,0180;0,00388098
5;9;F;2;6;2;167;0,0120;0,00258732
5;9;F;2;7;8;167;0,0479;0,0103493
5;9;F;2;8;20;167;0,120;0,0258732
5;9;F;2;9;9;167;0,0539;0,0116429
5;9;F;2;10;4;167;0,0240;0,00517464
5;9;F;2;11;5;167;0,0299;0,00646831
5;9;F;2;12;9;167;0,0539;0,0116429
5;9;F;2;13;4;167;0,0240;0,00517464
5;9;F;2;14;37;167;0,222;0,0478655
5;9;F;2;15;3;167;0,0180;0,00388098
5;9;F;2;16;4;167;0,0240;0,00517464
5;9;F;2;17;8;167;0,0479;0,0103493
5;9;F;2;18;0;167;0,00;0,00000
5;9;F;2;19;3;167;0,0180;0,00388098
5;9;F;2;20;6;167;0,0359;0,00776197
5;9;F;2;21;9;167;0,0539;0,0116429
5;9;F;2;22;28;167;0,168;0,0362225
5;9;F;2;23;5;167;0,0299;0,00646831
5;9;F;3;24;4;23;0,174;0,00517464
5;9;F;3;25;8;23;0,348;0,0103493
5;9;F;3;26;11;23;0,478;0,0142303
5;9;F;4;27;0;24;0,00;0,00000
5;9;F;4;28;0;24;0,00;0,00000
5;9;F;4;29;24;24;1,00;0,0310479
5;9;F;5;30;0;20;0,00;0,00000
5;9;F;5;31;20;20;1,00;0,0258732
5;9;F;6;32;54;397;0,136;0,0698577
5;9;F;6;33;90;397;0,227;0,116429
5;9;F;6;34;93;397;0,234;0,120310
5;9;F;6;35;59;397;0,149;0,0763260
5;9;F;6;36;3;397;0,00756;0,00388098
5;9;F;6;37;20;397;0,0504;0,0258732
5;9;F;6;38;2;397;0,00504;0,00258732
5;9;F;6;39;16;397;0,0403;0,0206986
5;9;F;6;40;10;397;0,0252;0,0129366
5;9;F;6;41;4;397;0,0101;0,00517464
5;9;F;6;42;10;397;0,0252;0,0129366
5;9;F;6;43;36;397;0,0907;0,0465718
5;9;F;7;44;2;19;0,105;0,00258732
5;9;F;7;45;1;19;0,0526;0,00129366
5;9;F;7;46;9;19;0,474;0,0116429
5;9;F;7;47;5;19;0,263;0,00646831
5;9;F;7;48;2;19;0,105;0,00258732
5;9;F;8;49;0;12;0,00;0,00000
5;9;F;8;50;3;12;0,250;0,00388098
5;9;F;8;51;1;12;0,0833;0,00129366
5;9;F;8;52;4;12;0,333;0,00517464
5;9;F;8;53;4;12;0,333;0,00517464
5;9;F;9;57;10;10;1,00;0,0129366
5;9;F;10;58;29;41;0,707;0,0375162
5;9;F;10;59;2;41;0,0488;0,00258732
5;9;F;10;60;8;41;0,195;0,0103493
5;9;F;10;63;0;41;0,00;0,00000
5;9;F;10;64;2;41;0,0488;0,00258732
5;9;F;11;56;31;44;0,705;0,0401035
5;9;F;11;61;13;44;0,295;0,0168176
5;9;F;11;62;0;44;0,00;0,00000
5;9;M;0;0;3;8;0,375;0,00373599
5;9;M;0;1;0;8;0,00;0,00000
5;9;M;0;3;0;8;0,00;0,00000
5;9;M;0;4;5;8;0,625;0,00622665
5;9;M;1;2;5;5;1,00;0,00622665
5;9;M;2;5;8;230;0,0348;0,00996264
5;9;M;2;6;8;230;0,0348;0,00996264
5;9;M;2;7;8;230;0,0348;0,00996264
5;9;M;2;8;15;230;0,0652;0,0186800
5;9;M;2;9;3;230;0,0130;0,00373599
5;9;M;2;10;11;230;0,0478;0,0136986
5;9;M;2;11;10;230;0,0435;0,0124533
5;9;M;2;12;70;230;0,304;0,0871731
5;9;M;2;13;2;230;0,00870;0,00249066
5;9;M;2;14;0;230;0,00;0,00000
5;9;M;2;15;0;230;0,00;0,00000
5;9;M;2;16;0;230;0,00;0,00000
5;9;M;2;17;0;230;0,00;0,00000
5;9;M;2;18;20;230;0,0870;0,0249066
5;9;M;2;19;7;230;0,0304;0,00871731
5;9;M;2;20;7;230;0,0304;0,00871731
5;9;M;2;21;15;230;0,0652;0,0186800
5;9;M;2;22;37;230;0,161;0,0460772
5;9;M;2;23;9;230;0,0391;0,0112080
5;9;M;3;24;2;24;0,0833;0,00249066
5;9;M;3;25;12;24;0,500;0,0149440
5;9;M;3;26;10;24;0,417;0,0124533
5;9;M;4;27;6;24;0,250;0,00747198
5;9;M;4;28;1;24;0,0417;0,00124533
5;9;M;4;29;17;24;0,708;0,0211706
5;9;M;5;30;0;19;0,00;0,00000
5;9;M;5;31;19;19;1,00;0,0236613
5;9;M;6;32;72;350;0,206;0,0896638
5;9;M;6;33;55;350;0,157;0,0684932
5;9;M;6;34;61;350;0,174;0,0759651
5;9;M;6;35;44;350;0,126;0,0547945
5;9;M;6;36;2;350;0,00571;0,00249066
5;9;M;6;37;27;350;0,0771;0,0336239
5;9;M;6;38;2;350;0,00571;0,00249066
5;9;M;6;39;25;350;0,0714;0,0311333
5;9;M;6;40;19;350;0,0543;0,0236613
5;9;M;6;41;2;350;0,00571;0,00249066
5;9;M;6;42;16;350;0,0457;0,0199253
5;9;M;6;43;25;350;0,0714;0,0311333
5;9;M;7;44;1;21;0,0476;0,00124533
5;9;M;7;45;0;21;0,00;0,00000
5;9;M;7;46;1;21;0,0476;0,00124533
5;9;M;7;47;10;21;0,476;0,0124533
5;9;M;7;48;9;21;0,429;0,0112080
5;9;M;8;49;0;7;0,00;0,00000
5;9;M;8;50;6;7;0,857;0,00747198
5;9;M;8;51;0;7;0,00;0,00000
5;9;M;8;52;1;7;0,143;0,00124533
5;9;M;8;53;0;7;0,00;0,00000
5;9;M;9;57;31;31;1,00;0,0386052
5;9;M;10;58;9;29;0,310;0,0112080
5;9;M;10;59;3;29;0,103;0,00373599
5;9;M;10;60;12;29;0,414;0,0149440
5;9;M;10;63;5;29;0,172;0,00622665
5;9;M;10;64;0;29;0,00;0,00000
5;9;M;11;56;18;41;0,439;0,0224159
5;9;M;11;61;21;41;0,512;0,0261519
5;9;M;11;62;2;41;0,0488;0,00249066
5;10;T;0;0;5;20;0,250;0,00307314
5;10;T;0;1;0;20;0,00;0,00000
5;10;T;0;3;0;20;0,00;0,00000
5;10;T;0;4;15;20;0,750;0,00921942
5;10;T;1;2;15;15;1,00;0,00921942
5;10;T;2;5;13;445;0,0292;0,00799017
5;10;T;2;6;10;445;0,0225;0,00614628
5;10;T;2;7;18;445;0,0404;0,0110633
5;10;T;2;8;33;445;0,0742;0,0202827
5;10;T;2;9;12;445;0,0270;0,00737554
5;10;T;2;10;16;445;0,0360;0,00983405
5;10;T;2;11;20;445;0,0449;0,0122926
5;10;T;2;12;80;445;0,180;0,0491703
5;10;T;2;13;1;445;0,00225;0,000614628
5;10;T;2;14;34;445;0,0764;0,0208974
5;10;T;2;15;7;445;0,0157;0,00430240
5;10;T;2;16;3;445;0,00674;0,00184388
5;10;T;2;17;11;445;0,0247;0,00676091
5;10;T;2;18;27;445;0,0607;0,0165950
5;10;T;2;19;6;445;0,0135;0,00368777
5;10;T;2;20;21;445;0,0472;0,0129072
5;10;T;2;21;38;445;0,0854;0,0233559
5;10;T;2;22;81;445;0,182;0,0497849
5;10;T;2;23;14;445;0,0315;0,00860479
5;10;T;3;24;10;68;0,147;0,00614628
5;10;T;3;25;23;68;0,338;0,0141364
5;10;T;3;26;35;68;0,515;0,0215120
5;10;T;4;27;12;45;0,267;0,00737554
5;10;T;4;28;3;45;0,0667;0,00184388
5;10;T;4;29;30;45;0,667;0,0184388
5;10;T;5;30;2;35;0,0571;0,00122926
5;10;T;5;31;33;35;0,943;0,0202827
5;10;T;6;32;140;728;0,192;0,0860479
5;10;T;6;33;150;728;0,206;0,0921942
5;10;T;6;34;123;728;0,169;0,0755993
5;10;T;6;35;83;728;0,114;0,0510141
5;10;T;6;36;0;728;0,00;0,00000
5;10;T;6;37;35;728;0,0481;0,0215120
5;10;T;6;38;6;728;0,00824;0,00368777
5;10;T;6;39;46;728;0,0632;0,0282729
5;10;T;6;40;29;728;0,0398;0,0178242
5;10;T;6;41;8;728;0,0110;0,00491703
5;10;T;6;42;33;728;0,0453;0,0202827
5;10;T;6;43;75;728;0,103;0,0460971
5;10;T;7;44;7;46;0,152;0,00430240
5;10;T;7;45;3;46;0,0652;0,00184388
5;10;T;7;46;11;46;0,239;0,00676091
5;10;T;7;47;21;46;0,457;0,0129072
5;10;T;7;48;4;46;0,0870;0,00245851
5;10;T;8;49;0;15;0,00;0,00000
5;10;T;8;50;8;15;0,533;0,00491703
5;10;T;8;51;1;15;0,0667;0,000614628
5;10;T;8;52;3;15;0,200;0,00184388
5;10;T;8;53;3;15;0,200;0,00184388
5;10;T;9;57;36;36;1,00;0,0221266
5;10;T;10;58;25;65;0,385;0,0153657
5;10;T;10;59;0;65;0,00;0,00000
5;10;T;10;60;38;65;0,585;0,0233559
5;10;T;10;63;0;65;0,00;0,00000
5;10;T;10;64;2;65;0,0308;0,00122926
5;10;T;11;56;45;85;0,529;0,0276583
5;10;T;11;61;35;85;0,412;0,0215120
5;10;T;11;62;5;85;0,0588;0,00307314
5;10;F;0;0;0;9;0,00;0,00000
5;10;F;0;1;0;9;0,00;0,00000
5;10;F;0;3;0;9;0,00;0,00000
5;10;F;0;4;9;9;1,00;0,0116580
5;10;F;1;2;2;2;1,00;0,00259067
5;10;F;2;5;1;169;0,00592;0,00129534
5;10;F;2;6;4;169;0,0237;0,00518135
5;10;F;2;7;4;169;0,0237;0,00518135
5;10;F;2;8;16;169;0,0947;0,0207254
5;10;F;2;9;6;169;0,0355;0,00777202
5;10;F;2;10;5;169;0,0296;0,00647668
5;10;F;2;11;10;169;0,0592;0,0129534
5;10;F;2;12;7;169;0,0414;0,00906736
5;10;F;2;13;0;169;0,00;0,00000
5;10;F;2;14;34;169;0,201;0,0440415
5;10;F;2;15;7;169;0,0414;0,00906736
5;10;F;2;16;3;169;0,0178;0,00388601
5;10;F;2;17;11;169;0,0651;0,0142487
5;10;F;2;18;0;169;0,00;0,00000
5;10;F;2;19;3;169;0,0178;0,00388601
5;10;F;2;20;3;169;0,0178;0,00388601
5;10;F;2;21;15;169;0,0888;0,0194301
5;10;F;2;22;33;169;0,195;0,0427461
5;10;F;2;23;7;169;0,0414;0,00906736
5;10;F;3;24;8;38;0,211;0,0103627
5;10;F;3;25;13;38;0,342;0,0168394
5;10;F;3;26;17;38;0,447;0,0220207
5;10;F;4;27;2;24;0,0833;0,00259067
5;10;F;4;28;0;24;0,00;0,00000
5;10;F;4;29;22;24;0,917;0,0284974
5;10;F;5;30;0;14;0,00;0,00000
5;10;F;5;31;14;14;1,00;0,0181347
5;10;F;6;32;74;389;0,190;0,0958549
5;10;F;6;33;90;389;0,231;0,116580
5;10;F;6;34;75;389;0,193;0,0971503
5;10;F;6;35;48;389;0,123;0,0621762
5;10;F;6;36;0;389;0,00;0,00000
5;10;F;6;37;19;389;0,0488;0,0246114
5;10;F;6;38;3;389;0,00771;0,00388601
5;10;F;6;39;13;389;0,0334;0,0168394
5;10;F;6;40;14;389;0,0360;0,0181347
5;10;F;6;41;6;389;0,0154;0,00777202
5;10;F;6;42;9;389;0,0231;0,0116580
5;10;F;6;43;38;389;0,0977;0,0492228
5;10;F;7;44;6;29;0,207;0,00777202
5;10;F;7;45;1;29;0,0345;0,00129534
5;10;F;7;46;10;29;0,345;0,0129534
5;10;F;7;47;12;29;0,414;0,0155440
5;10;F;7;48;0;29;0,00;0,00000
5;10;F;8;49;0;7;0,00;0,00000
5;10;F;8;50;3;7;0,429;0,00388601
5;10;F;8;51;1;7;0,143;0,00129534
5;10;F;8;52;3;7;0,429;0,00388601
5;10;F;8;53;0;7;0,00;0,00000
5;10;F;9;57;8;8;1,00;0,0103627
5;10;F;10;58;15;37;0,405;0,0194301
5;10;F;10;59;0;37;0,00;0,00000
5;10;F;10;60;21;37;0,568;0,0272021
5;10;F;10;63;0;37;0,00;0,00000
5;10;F;10;64;1;37;0,0270;0,00129534
5;10;F;11;56;24;36;0,667;0,0310881
5;10;F;11;61;10;36;0,278;0,0129534
5;10;F;11;62;2;36;0,0556;0,00259067
5;10;M;0;0;5;11;0,455;0,00584795
5;10;M;0;1;0;11;0,00;0,00000
5;10;M;0;3;0;11;0,00;0,00000
5;10;M;0;4;6;11;0,545;0,00701754
5;10;M;1;2;13;13;1,00;0,0152047
5;10;M;2;5;12;276;0,0435;0,0140351
5;10;M;2;6;6;276;0,0217;0,00701754
5;10;M;2;7;14;276;0,0507;0,0163743
5;10;M;2;8;17;276;0,0616;0,0198830
5;10;M;2;9;6;276;0,0217;0,00701754
5;10;M;2;10;11;276;0,0399;0,0128655
5;10;M;2;11;10;276;0,0362;0,0116959
5;10;M;2;12;73;276;0,264;0,0853801
5;10;M;2;13;1;276;0,00362;0,00116959
5;10;M;2;14;0;276;0,00;0,00000
5;10;M;2;15;0;276;0,00;0,00000
5;10;M;2;16;0;276;0,00;0,00000
5;10;M;2;17;0;276;0,00;0,00000
5;10;M;2;18;27;276;0,0978;0,0315789
5;10;M;2;19;3;276;0,0109;0,00350877
5;10;M;2;20;18;276;0,0652;0,0210526
5;10;M;2;21;23;276;0,0833;0,0269006
5;10;M;2;22;48;276;0,174;0,0561404
5;10;M;2;23;7;276;0,0254;0,00818713
5;10;M;3;24;2;30;0,0667;0,00233918
5;10;M;3;25;10;30;0,333;0,0116959
5;10;M;3;26;18;30;0,600;0,0210526
5;10;M;4;27;10;21;0,476;0,0116959
5;10;M;4;28;3;21;0,143;0,00350877
5;10;M;4;29;8;21;0,381;0,00935673
5;10;M;5;30;2;21;0,0952;0,00233918
5;10;M;5;31;19;21;0,905;0,0222222
5;10;M;6;32;66;339;0,195;0,0771930
5;10;M;6;33;60;339;0,177;0,0701754
5;10;M;6;34;48;339;0,142;0,0561404
5;10;M;6;35;35;339;0,103;0,0409357
5;10;M;6;36;0;339;0,00;0,00000
5;10;M;6;37;16;339;0,0472;0,0187135
5;10;M;6;38;3;339;0,00885;0,00350877
5;10;M;6;39;33;339;0,0973;0,0385965
5;10;M;6;40;15;339;0,0442;0,0175439
5;10;M;6;41;2;339;0,00590;0,00233918
5;10;M;6;42;24;339;0,0708;0,0280702
5;10;M;6;43;37;339;0,109;0,0432749
5;10;M;7;44;1;17;0,0588;0,00116959
5;10;M;7;45;2;17;0,118;0,00233918
5;10;M;7;46;1;17;0,0588;0,00116959
5;10;M;7;47;9;17;0,529;0,0105263
5;10;M;7;48;4;17;0,235;0,00467836
5;10;M;8;49;0;8;0,00;0,00000
5;10;M;8;50;5;8;0,625;0,00584795
5;10;M;8;51;0;8;0,00;0,00000
5;10;M;8;52;0;8;0,00;0,00000
5;10;M;8;53;3;8;0,375;0,00350877
5;10;M;9;57;28;28;1,00;0,0327485
5;10;M;10;58;10;28;0,357;0,0116959
5;10;M;10;59;0;28;0,00;0,00000
5;10;M;10;60;17;28;0,607;0,0198830
5;10;M;10;63;0;28;0,00;0,00000
5;10;M;10;64;1;28;0,0357;0,00116959
5;10;M;11;56;21;49;0,429;0,0245614
5;10;M;11;61;25;49;0,510;0,0292398
5;10;M;11;62;3;49;0,0612;0,00350877
5;11;T;0;0;5;36;0,139;0,00301023
5;11;T;0;1;0;36;0,00;0,00000
5;11;T;0;3;1;36;0,0278;0,000602047
5;11;T;0;4;30;36;0,833;0,0180614
5;11;T;1;2;20;20;1,00;0,0120409
5;11;T;2;5;6;449;0,0134;0,00361228
5;11;T;2;6;16;449;0,0356;0,00963275
5;11;T;2;7;20;449;0,0445;0,0120409
5;11;T;2;8;45;449;0,100;0,0270921
5;11;T;2;9;4;449;0,00891;0,00240819
5;11;T;2;10;22;449;0,0490;0,0132450
5;11;T;2;11;30;449;0,0668;0,0180614
5;11;T;2;12;74;449;0,165;0,0445515
5;11;T;2;13;2;449;0,00445;0,00120409
5;11;T;2;14;38;449;0,0846;0,0228778
5;11;T;2;15;5;449;0,0111;0,00301023
5;11;T;2;16;7;449;0,0156;0,00421433
5;11;T;2;17;11;449;0,0245;0,00662252
5;11;T;2;18;24;449;0,0535;0,0144491
5;11;T;2;19;8;449;0,0178;0,00481638
5;11;T;2;20;12;449;0,0267;0,00722456
5;11;T;2;21;32;449;0,0713;0,0192655
5;11;T;2;22;73;449;0,163;0,0439494
5;11;T;2;23;20;449;0,0445;0,0120409
5;11;T;3;24;5;64;0,0781;0,00301023
5;11;T;3;25;32;64;0,500;0,0192655
5;11;T;3;26;27;64;0,422;0,0162553
5;11;T;4;27;8;26;0,308;0,00481638
5;11;T;4;28;4;26;0,154;0,00240819
5;11;T;4;29;14;26;0,538;0,00842866
5;11;T;5;30;0;45;0,00;0,00000
5;11;T;5;31;45;45;1,00;0,0270921
5;11;T;6;32;168;739;0,227;0,101144
5;11;T;6;33;153;739;0,207;0,0921132
5;11;T;6;34;138;739;0,187;0,0830825
5;11;T;6;35;95;739;0,129;0,0571945
5;11;T;6;36;7;739;0,00947;0,00421433
5;11;T;6;37;52;739;0,0704;0,0313064
5;11;T;6;38;3;739;0,00406;0,00180614
5;11;T;6;39;36;739;0,0487;0,0216737
5;11;T;6;40;18;739;0,0244;0,0108368
5;11;T;6;41;5;739;0,00677;0,00301023
5;11;T;6;42;19;739;0,0257;0,0114389
5;11;T;6;43;45;739;0,0609;0,0270921
5;11;T;7;44;10;44;0,227;0,00602047
5;11;T;7;45;2;44;0,0455;0,00120409
5;11;T;7;46;8;44;0,182;0,00481638
5;11;T;7;47;20;44;0,455;0,0120409
5;11;T;7;48;4;44;0,0909;0,00240819
5;11;T;8;49;0;20;0,00;0,00000
5;11;T;8;50;11;20;0,550;0,00662252
5;11;T;8;51;3;20;0,150;0,00180614
5;11;T;8;52;2;20;0,100;0,00120409
5;11;T;8;53;4;20;0,200;0,00240819
5;11;T;9;57;33;33;1,00;0,0198675
5;11;T;10;58;35;77;0,455;0,0210716
5;11;T;10;59;1;77;0,0130;0,000602047
5;11;T;10;60;33;77;0,429;0,0198675
5;11;T;10;63;3;77;0,0390;0,00180614
5;11;T;10;64;5;77;0,0649;0,00301023
5;11;T;11;56;40;86;0,465;0,0240819
5;11;T;11;61;41;86;0,477;0,0246839
5;11;T;11;62;5;86;0,0581;0,00301023
5;11;F;0;0;3;21;0,143;0,00359281
5;11;F;0;1;0;21;0,00;0,00000
5;11;F;0;3;1;21;0,0476;0,00119760
5;11;F;0;4;17;21;0,810;0,0203593
5;11;F;1;2;2;2;1,00;0,00239521
5;11;F;2;5;3;207;0,0145;0,00359281
5;11;F;2;6;2;207;0,00966;0,00239521
5;11;F;2;7;9;207;0,0435;0,0107784
5;11;F;2;8;24;207;0,116;0,0287425
5;11;F;2;9;1;207;0,00483;0,00119760
5;11;F;2;10;7;207;0,0338;0,00838323
5;11;F;2;11;17;207;0,0821;0,0203593
5;11;F;2;12;17;207;0,0821;0,0203593
5;11;F;2;13;1;207;0,00483;0,00119760
5;11;F;2;14;37;207;0,179;0,0443114
5;11;F;2;15;5;207;0,0242;0,00598802
5;11;F;2;16;7;207;0,0338;0,00838323
5;11;F;2;17;11;207;0,0531;0,0131737
5;11;F;2;18;0;207;0,00;0,00000
5;11;F;2;19;2;207;0,00966;0,00239521
5;11;F;2;20;1;207;0,00483;0,00119760
5;11;F;2;21;15;207;0,0725;0,0179641
5;11;F;2;22;38;207;0,184;0,0455090
5;11;F;2;23;10;207;0,0483;0,0119760
5;11;F;3;24;4;40;0,100;0,00479042
5;11;F;3;25;16;40;0,400;0,0191617
5;11;F;3;26;20;40;0,500;0,0239521
5;11;F;4;27;2;12;0,167;0,00239521
5;11;F;4;28;0;12;0,00;0,00000
5;11;F;4;29;10;12;0,833;0,0119760
5;11;F;5;30;0;26;0,00;0,00000
5;11;F;5;31;26;26;1,00;0,0311377
5;11;F;6;32;71;385;0,184;0,0850299
5;11;F;6;33;95;385;0,247;0,113772
5;11;F;6;34;83;385;0,216;0,0994012
5;11;F;6;35;56;385;0,145;0,0670659
5;11;F;6;36;6;385;0,0156;0,00718563
5;11;F;6;37;25;385;0,0649;0,0299401
5;11;F;6;38;2;385;0,00519;0,00239521
5;11;F;6;39;8;385;0,0208;0,00958084
5;11;F;6;40;9;385;0,0234;0,0107784
5;11;F;6;41;3;385;0,00779;0,00359281
5;11;F;6;42;8;385;0,0208;0,00958084
5;11;F;6;43;19;385;0,0494;0,0227545
5;11;F;7;44;7;26;0,269;0,00838323
5;11;F;7;45;1;26;0,0385;0,00119760
5;11;F;7;46;6;26;0,231;0,00718563
5;11;F;7;47;10;26;0,385;0,0119760
5;11;F;7;48;2;26;0,0769;0,00239521
5;11;F;8;49;0;8;0,00;0,00000
5;11;F;8;50;3;8;0,375;0,00359281
5;11;F;8;51;2;8;0,250;0,00239521
5;11;F;8;52;0;8;0,00;0,00000
5;11;F;8;53;3;8;0,375;0,00359281
5;11;F;9;57;11;11;1,00;0,0131737
5;11;F;10;58;25;46;0,543;0,0299401
5;11;F;10;59;0;46;0,00;0,00000
5;11;F;10;60;15;46;0,326;0,0179641
5;11;F;10;63;3;46;0,0652;0,00359281
5;11;F;10;64;3;46;0,0652;0,00359281
5;11;F;11;56;24;43;0,558;0,0287425
5;11;F;11;61;16;43;0,372;0,0191617
5;11;F;11;62;3;43;0,0698;0,00359281
5;11;M;0;0;2;15;0,133;0,00242131
5;11;M;0;1;0;15;0,00;0,00000
5;11;M;0;3;0;15;0,00;0,00000
5;11;M;0;4;13;15;0,867;0,0157385
5;11;M;1;2;18;18;1,00;0,0217918
5;11;M;2;5;3;242;0,0124;0,00363196
5;11;M;2;6;14;242;0,0579;0,0169492
5;11;M;2;7;11;242;0,0455;0,0133172
5;11;M;2;8;21;242;0,0868;0,0254237
5;11;M;2;9;3;242;0,0124;0,00363196
5;11;M;2;10;15;242;0,0620;0,0181598
5;11;M;2;11;13;242;0,0537;0,0157385
5;11;M;2;12;57;242;0,236;0,0690073
5;11;M;2;13;1;242;0,00413;0,00121065
5;11;M;2;14;1;242;0,00413;0,00121065
5;11;M;2;15;0;242;0,00;0,00000
5;11;M;2;16;0;242;0,00;0,00000
5;11;M;2;17;0;242;0,00;0,00000
5;11;M;2;18;24;242;0,0992;0,0290557
5;11;M;2;19;6;242;0,0248;0,00726392
5;11;M;2;20;11;242;0,0455;0,0133172
5;11;M;2;21;17;242;0,0702;0,0205811
5;11;M;2;22;35;242;0,145;0,0423729
5;11;M;2;23;10;242;0,0413;0,0121065
5;11;M;3;24;1;24;0,0417;0,00121065
5;11;M;3;25;16;24;0,667;0,0193705
5;11;M;3;26;7;24;0,292;0,00847458
5;11;M;4;27;6;14;0,429;0,00726392
5;11;M;4;28;4;14;0,286;0,00484262
5;11;M;4;29;4;14;0,286;0,00484262
5;11;M;5;30;0;19;0,00;0,00000
5;11;M;5;31;19;19;1,00;0,0230024
5;11;M;6;32;97;354;0,274;0,117433
5;11;M;6;33;58;354;0,164;0,0702179
5;11;M;6;34;55;354;0,155;0,0665860
5;11;M;6;35;39;354;0,110;0,0472155
5;11;M;6;36;1;354;0,00282;0,00121065
5;11;M;6;37;27;354;0,0763;0,0326877
5;11;M;6;38;1;354;0,00282;0,00121065
5;11;M;6;39;28;354;0,0791;0,0338983
5;11;M;6;40;9;354;0,0254;0,0108959
5;11;M;6;41;2;354;0,00565;0,00242131
5;11;M;6;42;11;354;0,0311;0,0133172
5;11;M;6;43;26;354;0,0734;0,0314770
5;11;M;7;44;3;18;0,167;0,00363196
5;11;M;7;45;1;18;0,0556;0,00121065
5;11;M;7;46;2;18;0,111;0,00242131
5;11;M;7;47;10;18;0,556;0,0121065
5;11;M;7;48;2;18;0,111;0,00242131
5;11;M;8;49;0;12;0,00;0,00000
5;11;M;8;50;8;12;0,667;0,00968523
5;11;M;8;51;1;12;0,0833;0,00121065
5;11;M;8;52;2;12;0,167;0,00242131
5;11;M;8;53;1;12;0,0833;0,00121065
5;11;M;9;57;22;22;1,00;0,0266344
