Ville;Année;Libellé;Sexe;Total;<1;1-4;5-14;15-24;25-34;35-44;45-54;55-64;65-74;75-84;85-94;95
-1;19;12;M;22976;5;;;4;34;782;3229;5126;7889;4528;1341;38
-1;19;12;F;4349;2;;1;;19;248;512;665;1217;1084;558;43
-1;19;12;T;27325;7;;1;4;53;1030;3741;5791;9106;5612;1899;81
-1;19;13;M;638;;;;10;25;59;96;122;151;115;59;1
-1;19;13;F;595;1;;;7;33;40;82;68;131;121;102;10
-1;19;13;T;1233;1;;;17;58;99;178;190;282;236;161;11
-1;19;14;M;115;;;;;;4;12;23;38;19;16;3
-1;19;14;F;10783;2;;;2;102;615;1524;1946;2509;2224;1656;203
-1;19;14;T;10898;2;;;2;102;619;1536;1969;2547;2243;1672;206
-1;19;15;M;0;;;;;;;;;;;;
-1;19;15;F;777;;;;1;32;103;143;132;158;129;76;3
-1;19;15;T;777;;;;1;32;103;143;132;158;129;76;3
-1;19;16;M;0;;;;;;;;;;;;
-1;19;16;F;2266;1;;;2;10;62;147;292;631;620;457;44
-1;19;16;T;2266;1;;;2;10;62;147;292;631;620;457;44
-1;19;17;M;0;;;;;;;;;;;;
-1;19;17;F;3274;2;;1;3;21;84;345;577;956;829;430;26
-1;19;17;T;3274;2;;1;3;21;84;345;577;956;829;430;26
-1;19;18;M;9226;;;;1;1;4;75;547;2292;3432;2702;172
-1;19;18;F;0;;;;;;;;;;;;
-1;19;18;T;9226;;;;1;1;4;75;547;2292;3432;2702;172
-1;19;19;M;1941;1;2;5;5;7;39;179;348;639;499;208;9
-1;19;19;F;1197;1;3;4;3;3;33;73;124;297;371;263;22
-1;19;19;T;3138;2;5;9;8;10;72;252;472;936;870;471;31
-1;19;20;M;3534;2;1;;;3;25;174;454;1109;1158;575;33
-1;19;20;F;1081;;;;;1;5;23;59;199;346;408;40
-1;19;20;T;4615;2;1;;;4;30;197;513;1308;1504;983;73
-1;19;21;M;6047;7;6;38;73;99;225;477;801;1730;1702;846;43
-1;19;21;F;5442;3;6;32;56;86;135;276;518;1319;1677;1236;98
-1;19;21;T;11489;10;12;70;129;185;360;753;1319;3049;3379;2082;141
-1;19;22;M;13789;10;28;72;102;179;536;1761;2643;4001;2978;1405;74
-1;19;22;F;10258;7;17;47;58;100;285;682;1045;2311;2824;2592;290
-1;19;22;T;24047;17;45;119;160;279;821;2443;3688;6312;5802;3997;364
-1;19;23;M;2161;4;3;16;20;36;67;156;260;574;598;405;22
-1;19;23;F;2317;3;6;23;13;23;53;95;134;388;699;766;114
-1;19;23;T;4478;7;9;39;33;59;120;251;394;962;1297;1171;136
-1;19;24;M;1416;7;8;6;10;8;19;53;107;299;447;418;34
-1;19;24;F;1629;5;10;10;9;9;10;36;66;213;415;724;122
-1;19;24;T;3045;12;18;16;19;17;29;89;173;512;862;1142;156
-1;19;25;M;3831;1;1;3;5;17;59;182;406;1051;1266;795;45
-1;19;25;F;5096;2;;1;1;14;20;78;214;906;1690;1970;200
-1;19;25;T;8927;3;1;4;6;31;79;260;620;1957;2956;2765;245
-1;19;26;M;2419;29;13;18;14;23;56;119;164;356;585;899;143
-1;19;26;F;4602;20;6;12;24;21;38;72;83;305;875;2395;751
-1;19;26;T;7021;49;19;30;38;44;94;191;247;661;1460;3294;894
-1;19;27;M;1988;;;;3;52;314;543;472;390;179;34;1
-1;19;27;F;549;;;;;11;99;135;105;123;54;22;
-1;19;27;T;2537;;;;3;63;413;678;577;513;233;56;1
-1;19;28;M;299;;;;19;86;59;57;36;26;11;5;
-1;19;28;F;63;;;;3;15;13;9;7;10;3;3;
-1;19;28;T;362;;;;22;101;72;66;43;36;14;8;
-1;19;29;M;3517;;;;6;16;30;66;94;352;1156;1673;124
-1;19;29;F;8138;;;;11;14;34;58;80;326;1754;4834;1027
-1;19;29;T;11655;;;;17;30;64;124;174;678;2910;6507;1151
-1;19;30;M;100;13;4;3;4;3;6;6;12;20;20;9;
-1;19;30;F;89;12;3;2;2;2;2;7;5;12;16;25;1
-1;19;30;T;189;25;7;5;6;5;8;13;17;32;36;34;1
-1;19;31;M;6755;87;29;50;96;123;259;347;452;1391;2391;1480;50
-1;19;31;F;8566;62;33;32;50;88;121;236;383;1317;2815;3105;324
-1;19;31;T;15321;149;62;82;146;211;380;583;835;2708;5206;4585;374
-1;19;32;M;25128;;;1;8;67;575;1658;2805;6408;8030;5253;323
-1;19;32;F;20495;;1;1;3;25;73;220;560;2527;6263;9416;1406
-1;19;32;T;45623;;1;2;11;92;648;1878;3365;8935;14293;14669;1729
-1;19;33;M;19610;27;9;6;48;88;312;773;1341;3636;5982;6683;705
-1;19;33;F;26525;24;11;5;20;40;95;214;467;1919;6006;14322;3402
-1;19;33;T;46135;51;20;11;68;128;407;987;1808;5555;11988;21005;4107
-1;19;34;M;16641;8;2;8;19;76;261;618;1201;3535;5738;4886;289
-1;19;34;F;23603;8;4;8;19;61;197;324;565;2444;6654;11593;1726
-1;19;34;T;40244;16;6;16;38;137;458;942;1766;5979;12392;16479;2015
-1;19;35;M;14870;7;5;5;18;70;217;597;1309;3591;4794;3968;289
-1;19;35;F;18775;4;1;7;19;33;114;256;551;2163;5116;8999;1512
-1;19;35;T;33645;11;6;12;37;103;331;853;1860;5754;9910;12967;1801
-1;19;36;M;620;;;;2;6;5;10;27;91;184;257;38
-1;19;36;F;1299;;;;2;2;6;5;16;62;248;733;225
-1;19;36;T;1919;;;;4;8;11;15;43;153;432;990;263
-1;19;37;M;7424;9;3;6;13;31;95;219;405;1149;2203;2933;358
-1;19;37;F;8600;11;7;7;17;26;48;67;139;527;1797;4749;1205
-1;19;37;T;16024;20;10;13;30;57;143;286;544;1676;4000;7682;1563
-1;19;38;M;776;;1;8;16;18;41;69;85;183;217;128;10
-1;19;38;F;1197;1;1;5;14;8;43;71;77;228;359;346;44
-1;19;38;T;1973;1;2;13;30;26;84;140;162;411;576;474;54
-1;19;39;M;9289;5;2;4;4;7;33;194;608;2190;3158;2825;259
-1;19;39;F;6368;5;;;1;6;16;56;175;766;1766;2955;622
-1;19;39;T;15657;10;2;4;5;13;49;250;783;2956;4924;5780;881
-1;19;40;M;3868;21;10;7;11;17;31;99;213;815;1245;1243;156
-1;19;40;F;3788;13;8;3;8;18;20;40;85;358;861;1885;489
-1;19;40;T;7656;34;18;10;19;35;51;139;298;1173;2106;3128;645
-1;19;41;M;752;;;;;2;16;34;70;179;231;202;18
-1;19;41;F;774;;;;1;1;3;13;21;105;224;361;45
-1;19;41;T;1526;;;;1;3;19;47;91;284;455;563;63
-1;19;42;M;6639;;2;;1;78;607;1465;1812;1822;702;147;3
-1;19;42;F;2931;;;;;34;275;610;650;758;455;147;2
-1;19;42;T;9570;;2;;1;112;882;2075;2462;2580;1157;294;5
-1;19;43;M;6510;30;6;6;14;27;142;311;595;1434;1996;1785;164
-1;19;43;F;8528;12;1;4;13;23;58;149;266;910;2364;3992;736
-1;19;43;T;15038;42;7;10;27;50;200;460;861;2344;4360;5777;900
-1;19;44;M;742;1;;;;2;8;15;29;92;216;336;43
-1;19;44;F;1736;;;;2;2;4;5;29;106;384;960;244
-1;19;44;T;2478;1;;;2;4;12;20;58;198;600;1296;287
-1;19;45;M;104;;1;1;;1;;4;6;27;33;31;
-1;19;45;F;469;;;;;1;1;6;17;89;157;168;30
-1;19;45;T;573;;1;1;;2;1;10;23;116;190;199;30
-1;19;46;M;826;;;1;5;6;15;33;61;170;273;236;26
-1;19;46;F;1451;;;1;4;11;13;19;46;202;442;627;86
-1;19;46;T;2277;;;2;9;17;28;52;107;372;715;863;112
-1;19;47;M;2590;4;1;;3;8;19;63;149;520;831;911;81
-1;19;47;F;2793;4;;3;6;8;16;41;98;329;775;1276;237
-1;19;47;T;5383;8;1;3;9;16;35;104;247;849;1606;2187;318
-1;19;48;M;922;1;1;;2;3;3;15;34;121;290;405;47
-1;19;48;F;1039;2;;;;1;5;9;17;108;263;541;93
-1;19;48;T;1961;3;1;;2;4;8;24;51;229;553;946;140
-1;19;49;M;0;;;;;;;;;;;;
-1;19;49;F;75;;;;3;47;24;1;;;;;
-1;19;49;T;75;;;;3;47;24;1;;;;;
-1;19;50;M;694;693;1;;;;;;;;;;
-1;19;50;F;560;560;;;;;;;;;;;
-1;19;50;T;1254;1253;1;;;;;;;;;;
-1;19;51;M;98;51;6;7;7;7;7;7;1;4;1;;
-1;19;51;F;82;42;7;10;5;2;3;3;2;4;3;;1
-1;19;51;T;180;93;13;17;12;9;10;10;3;8;4;;1
-1;19;52;M;360;183;25;11;21;31;21;22;15;18;10;2;1
-1;19;52;F;311;149;10;9;27;13;16;23;12;25;23;4;
-1;19;52;T;671;332;35;20;48;44;37;45;27;43;33;6;1
-1;19;53;M;272;146;4;10;11;10;10;20;13;20;18;10;
-1;19;53;F;300;138;9;6;6;6;13;18;23;27;23;30;1
-1;19;53;T;572;284;13;16;17;16;23;38;36;47;41;40;1
-1;19;54;M;215;215;;;;;;;;;;;
-1;19;54;F;139;139;;;;;;;;;;;
-1;19;54;T;354;354;;;;;;;;;;;
-1;19;55;M;6931;179;36;23;243;560;724;1059;910;1203;1123;786;85
-1;19;55;F;5241;132;23;28;85;161;258;357;354;693;1088;1723;339
-1;19;55;T;12172;311;59;51;328;721;982;1416;1264;1896;2211;2509;424
-1;19;56;M;7491;8;7;8;18;64;169;367;529;1104;1812;2852;553
-1;19;56;F;13532;8;4;8;11;18;59;119;173;651;2357;7255;2869
-1;19;56;T;21023;16;11;16;29;82;228;486;702;1755;4169;10107;3422
-1;19;57;M;5931;13;49;149;1589;1308;849;652;377;462;355;120;8
-1;19;57;F;2300;17;36;99;439;320;262;253;194;288;274;111;7
-1;19;57;T;8231;30;85;248;2028;1628;1111;905;571;750;629;231;15
-1;19;58;M;3796;4;10;12;51;72;164;258;234;519;959;1347;166
-1;19;58;F;6359;4;2;9;12;29;33;85;122;384;1336;3466;877
-1;19;58;T;10155;8;12;21;63;101;197;343;356;903;2295;4813;1043
-1;19;59;M;332;;1;3;13;29;23;28;35;74;73;52;1
-1;19;59;F;392;1;1;;13;8;13;21;18;64;105;135;13
-1;19;59;T;724;1;2;3;26;37;36;49;53;138;178;187;14
-1;19;60;M;6058;51;76;57;281;381;548;722;670;1137;1165;903;67
-1;19;60;F;4487;22;36;46;65;82;144;205;235;618;1077;1645;312
-1;19;60;T;10545;73;112;103;346;463;692;927;905;1755;2242;2548;379
-1;19;61;M;7734;;;10;519;1125;1650;1407;910;907;726;458;22
-1;19;61;F;2754;;;9;138;314;498;539;409;378;290;164;15
-1;19;61;T;10488;;;19;657;1439;2148;1946;1319;1285;1016;622;37
-1;19;62;M;267;6;8;12;28;54;52;60;23;12;8;4;
-1;19;62;F;165;6;2;6;18;28;25;31;20;11;12;6;
-1;19;62;T;432;12;10;18;46;82;77;91;43;23;20;10;
-1;19;63;M;1415;9;23;22;132;249;299;245;118;127;120;62;9
-1;19;63;F;634;1;6;8;27;67;104;126;82;76;82;50;5
-1;19;63;T;2049;10;29;30;159;316;403;371;200;203;202;112;14
-1;19;64;M;514;3;;1;7;13;26;40;52;124;156;86;6
-1;19;64;F;485;1;;2;4;5;7;11;32;87;147;167;22
-1;19;64;T;999;4;;3;11;18;33;51;84;211;303;253;28
-1;20;0;M;589;;;;;3;19;33;41;120;218;149;6
-1;20;0;F;553;;;1;2;2;3;6;15;83;224;203;14
-1;20;0;T;1142;;;1;2;5;22;39;56;203;442;352;20
-1;20;1;M;11;1;1;2;2;2;1;1;;;;1;
-1;20;1;F;13;;2;4;2;;2;;;1;1;1;
-1;20;1;T;24;1;3;6;4;2;3;1;;1;1;2;
-1;20;2;M;755;1;2;;8;134;337;164;70;31;6;1;1
-1;20;2;F;208;;2;6;2;58;81;25;12;14;5;3;
-1;20;2;T;963;1;4;6;10;192;418;189;82;45;11;4;1
-1;20;3;M;126;;;;;8;27;13;17;25;30;6;
-1;20;3;F;89;;;;;1;6;4;4;21;28;24;1
-1;20;3;T;215;;;;;9;33;17;21;46;58;30;1
-1;20;4;M;2481;36;15;10;14;31;54;121;227;555;711;655;52
-1;20;4;F;2963;22;9;5;17;24;43;60;107;360;760;1302;254
-1;20;4;T;5444;58;24;15;31;55;97;181;334;915;1471;1957;306
-1;20;5;M;4063;1;1;;4;11;254;998;1105;1070;473;136;10
-1;20;5;F;711;;;;1;3;45;144;124;137;131;114;12
-1;20;5;T;4774;1;1;;5;14;299;1142;1229;1207;604;250;22
-1;20;6;M;3655;;;;;5;109;647;875;1181;640;193;5
-1;20;6;F;696;;;;;2;16;69;106;160;176;148;19
-1;20;6;T;4351;;;;;7;125;716;981;1341;816;341;24
-1;20;7;M;3283;;;;;12;70;271;459;994;944;503;30
-1;20;7;F;2066;;;;3;10;43;87;158;381;639;661;84
-1;20;7;T;5349;;;;3;22;113;358;617;1375;1583;1164;114
-1;20;8;M;6377;;;;;16;82;307;832;1974;2035;1067;64
-1;20;8;F;5909;;;;2;19;76;255;497;1222;1827;1834;177
-1;20;8;T;12286;;;;2;35;158;562;1329;3196;3862;2901;241
-1;20;9;M;2358;;;;1;8;39;145;345;742;670;390;18
-1;20;9;F;1892;;;;;4;36;117;190;389;553;551;52
-1;20;9;T;4250;;;;1;12;75;262;535;1131;1223;941;70
-1;20;10;M;5258;1;;2;2;15;67;370;1014;2132;1294;353;8
-1;20;10;F;1614;1;1;1;5;3;25;86;156;466;522;327;21
-1;20;10;T;6872;2;1;3;7;18;92;456;1170;2598;1816;680;29
-1;20;11;M;3674;;;;3;8;84;388;658;1223;938;353;19
-1;20;11;F;3303;;;;1;4;36;162;384;841;1038;778;59
-1;20;11;T;6977;;;;4;12;120;550;1042;2064;1976;1131;78
-1;20;12;M;22710;1;1;1;2;30;652;3207;5025;7844;4611;1285;51
-1;20;12;F;4492;;;;1;22;240;611;720;1265;1035;552;46
-1;20;12;T;27202;1;1;1;3;52;892;3818;5745;9109;5646;1837;97
-1;20;13;M;656;;;;3;35;59;120;125;168;104;40;2
-1;20;13;F;659;1;;;4;26;46;102;72;137;138;117;16
-1;20;13;T;1315;1;;;7;61;105;222;197;305;242;157;18
-1;20;14;M;112;;;;;;3;6;24;32;29;18;
-1;20;14;F;11249;;;;4;108;700;1649;1905;2656;2339;1705;183
-1;20;14;T;11361;;;;4;108;703;1655;1929;2688;2368;1723;183
-1;20;15;M;0;;;;;;;;;;;;
-1;20;15;F;759;;;;;25;117;149;96;131;173;64;4
-1;20;15;T;759;;;;;25;117;149;96;131;173;64;4
-1;20;16;M;0;;;;;;;;;;;;
-1;20;16;F;2224;;;;2;8;49;135;295;635;613;445;42
-1;20;16;T;2224;;;;2;8;49;135;295;635;613;445;42
-1;20;17;M;0;;;;;;;;;;;;
-1;20;17;F;3242;;;;7;19;79;345;543;910;842;461;36
-1;20;17;T;3242;;;;7;19;79;345;543;910;842;461;36
-1;20;18;M;9469;;;;1;;2;76;495;2253;3605;2853;184
-1;20;18;F;0;;;;;;;;;;;;
-1;20;18;T;9469;;;;1;;2;76;495;2253;3605;2853;184
-1;20;19;M;1959;;1;;3;9;57;198;313;605;532;235;6
-1;20;19;F;1179;1;1;4;3;2;39;85;115;321;348;242;18
-1;20;19;T;3138;1;2;4;6;11;96;283;428;926;880;477;24
-1;20;20;M;3466;;;;;2;29;190;431;1083;1048;654;29
-1;20;20;F;1167;;;;;3;12;24;59;226;378;429;36
-1;20;20;T;4633;;;;;5;41;214;490;1309;1426;1083;65
-1;20;21;M;6119;;14;42;92;87;207;494;809;1757;1734;842;41
-1;20;21;F;5557;4;11;28;45;71;133;268;521;1305;1746;1332;93
-1;20;21;T;11676;4;25;70;137;158;340;762;1330;3062;3480;2174;134
-1;20;22;M;13544;6;25;55;106;164;533;1723;2452;3979;3013;1415;73
-1;20;22;F;10061;4;17;50;58;100;265;630;989;2159;2846;2640;303
-1;20;22;T;23605;10;42;105;164;264;798;2353;3441;6138;5859;4055;376
-1;20;23;M;2231;9;6;21;21;25;69;187;270;540;623;424;36
-1;20;23;F;2485;7;10;17;12;24;64;94;151;410;705;866;125
-1;20;23;T;4716;16;16;38;33;49;133;281;421;950;1328;1290;161
-1;20;24;M;1396;6;10;6;11;8;23;50;96;270;448;430;38
-1;20;24;F;1591;2;7;9;6;9;22;34;44;178;440;687;153
-1;20;24;T;2987;8;17;15;17;17;45;84;140;448;888;1117;191
-1;20;25;M;4313;;;1;3;16;62;218;474;1218;1400;876;45
-1;20;25;F;5451;;;3;1;11;30;80;214;933;1781;2126;272
-1;20;25;T;9764;;;4;4;27;92;298;688;2151;3181;3002;317
-1;20;26;M;2624;27;7;11;24;24;59;150;164;395;641;979;143
-1;20;26;F;4751;25;14;10;24;14;25;66;104;318;917;2452;782
-1;20;26;T;7375;52;21;21;48;38;84;216;268;713;1558;3431;925
-1;20;27;M;2160;;;;7;71;364;653;445;410;173;35;2
-1;20;27;F;574;;;;;5;101;164;108;116;55;25;
-1;20;27;T;2734;;;;7;76;465;817;553;526;228;60;2
-1;20;28;M;321;;;;15;83;67;69;33;29;18;7;
-1;20;28;F;63;;;;6;7;18;13;5;9;3;2;
-1;20;28;T;384;;;;21;90;85;82;38;38;21;9;
-1;20;29;M;3753;;;;5;20;51;76;92;380;1205;1752;172
-1;20;29;F;9004;;;1;1;14;41;56;86;355;1894;5389;1167
-1;20;29;T;12757;;;1;6;34;92;132;178;735;3099;7141;1339
-1;20;30;M;119;16;8;2;2;2;10;18;12;14;23;10;2
-1;20;30;F;107;14;2;2;;2;4;4;7;13;34;24;1
-1;20;30;T;226;30;10;4;2;4;14;22;19;27;57;34;3
-1;20;31;M;7110;72;28;57;101;120;248;361;443;1464;2431;1704;81
-1;20;31;F;9505;54;23;29;50;85;132;233;382;1322;3077;3672;446
-1;20;31;T;16615;126;51;86;151;205;380;594;825;2786;5508;5376;527
-1;20;32;M;24741;;;2;6;64;573;1738;2570;6187;7881;5378;342
-1;20;32;F;20038;;1;;3;18;74;223;522;2383;5804;9558;1452
-1;20;32;T;44779;;1;2;9;82;647;1961;3092;8570;13685;14936;1794
-1;20;33;M;19385;20;14;8;59;98;295;801;1288;3565;5696;6738;803
-1;20;33;F;26354;14;10;13;21;56;84;197;439;1802;5626;14590;3502
-1;20;33;T;45739;34;24;21;80;154;379;998;1727;5367;11322;21328;4305
-1;20;34;M;16478;16;3;10;33;89;279;676;1160;3422;5512;4921;357
-1;20;34;F;23213;6;1;6;25;72;180;303;582;2275;6587;11446;1730
-1;20;34;T;39691;22;4;16;58;161;459;979;1742;5697;12099;16367;2087
-1;20;35;M;15024;2;2;3;21;57;207;649;1247;3519;4810;4191;316
-1;20;35;F;19008;;3;4;13;48;125;294;519;1992;5073;9251;1686
-1;20;35;T;34032;2;5;7;34;105;332;943;1766;5511;9883;13442;2002
-1;20;36;M;515;;;;1;4;9;13;26;82;146;197;37
-1;20;36;F;969;;;;;2;4;10;19;61;164;551;158
-1;20;36;T;1484;;;;1;6;13;23;45;143;310;748;195
-1;20;37;M;7806;6;4;5;17;35;97;232;396;1183;2318;3121;392
-1;20;37;F;8892;3;3;8;12;20;41;71;154;536;1793;4986;1265
-1;20;37;T;16698;9;7;13;29;55;138;303;550;1719;4111;8107;1657
-1;20;38;M;801;2;;4;9;19;30;87;98;195;215;134;8
-1;20;38;F;1164;2;;3;7;11;31;57;76;185;352;399;41
-1;20;38;T;1965;4;;7;16;30;61;144;174;380;567;533;49
-1;20;39;M;9315;4;1;2;8;13;33;197;558;2124;3207;2880;288
-1;20;39;F;6576;1;2;3;6;9;24;74;171;770;1709;3056;751
-1;20;39;T;15891;5;3;5;14;22;57;271;729;2894;4916;5936;1039
-1;20;40;M;3953;17;7;3;10;19;50;90;196;829;1264;1310;158
-1;20;40;F;3777;6;4;8;7;14;18;44;77;300;844;1972;483
-1;20;40;T;7730;23;11;11;17;33;68;134;273;1129;2108;3282;641
-1;20;41;M;735;;;;1;5;14;48;69;172;218;186;22
-1;20;41;F;740;;;;;1;7;18;29;95;198;340;52
-1;20;41;T;1475;;;;1;6;21;66;98;267;416;526;74
-1;20;42;M;6387;;;;2;55;592;1505;1643;1704;735;148;3
-1;20;42;F;2843;;;;2;25;233;650;638;738;416;136;5
-1;20;42;T;9230;;;;4;80;825;2155;2281;2442;1151;284;8
-1;20;43;M;6415;19;6;4;14;36;162;396;564;1394;1867;1769;184
-1;20;43;F;8331;12;6;4;10;23;68;136;250;884;2193;4064;681
-1;20;43;T;14746;31;12;8;24;59;230;532;814;2278;4060;5833;865
-1;20;44;M;757;1;2;;1;;5;12;20;101;232;334;49
-1;20;44;F;1732;;1;;;1;5;8;19;77;346;980;295
-1;20;44;T;2489;1;3;;1;1;10;20;39;178;578;1314;344
-1;20;45;M;144;;;2;;2;2;8;7;30;48;41;4
-1;20;45;F;471;;;;2;;3;9;18;77;158;172;32
-1;20;45;T;615;;;2;2;2;5;17;25;107;206;213;36
-1;20;46;M;869;;1;2;2;7;14;32;60;160;293;270;28
-1;20;46;F;1484;;1;2;4;6;9;23;55;161;404;708;111
-1;20;46;T;2353;;2;4;6;13;23;55;115;321;697;978;139
-1;20;47;M;2761;5;;1;6;7;20;63;154;505;907;994;99
-1;20;47;F;2905;1;2;1;;5;13;50;78;338;771;1418;228
-1;20;47;T;5666;6;2;2;6;12;33;113;232;843;1678;2412;327
-1;20;48;M;980;;;;;2;3;14;25;135;308;439;54
-1;20;48;F;1110;;;;;3;4;16;16;85;279;600;107
-1;20;48;T;2090;;;;;5;7;30;41;220;587;1039;161
-1;20;49;M;0;;;;;;;;;;;;
-1;20;49;F;55;;;;2;31;20;2;;;;;
-1;20;49;T;55;;;;2;31;20;2;;;;;
-1;20;50;M;744;739;3;1;1;;;;;;;;
-1;20;50;F;609;609;;;;;;;;;;;
-1;20;50;T;1353;1348;3;1;1;;;;;;;;
-1;20;51;M;80;35;5;8;9;7;1;2;7;1;2;3;
-1;20;51;F;76;41;1;5;8;4;4;5;1;3;4;;
-1;20;51;T;156;76;6;13;17;11;5;7;8;4;6;3;
-1;20;52;M;380;204;21;9;26;21;29;27;18;13;11;1;
-1;20;52;F;327;147;18;18;16;21;21;26;12;18;22;8;
-1;20;52;T;707;351;39;27;42;42;50;53;30;31;33;9;
-1;20;53;M;331;179;8;7;13;10;10;23;27;19;15;19;1
-1;20;53;F;279;115;13;2;8;13;13;36;25;23;12;16;3
-1;20;53;T;610;294;21;9;21;23;23;59;52;42;27;35;4
-1;20;54;M;208;208;;;;;;;;;;;
-1;20;54;F;129;129;;;;;;;;;;;
-1;20;54;T;337;337;;;;;;;;;;;
-1;20;55;M;5859;92;26;25;266;471;696;934;784;1067;816;620;62
-1;20;55;F;4217;72;21;17;88;157;255;344;310;566;976;1184;227
-1;20;55;T;10076;164;47;42;354;628;951;1278;1094;1633;1792;1804;289
-1;20;56;M;8473;15;11;7;21;66;220;457;580;1248;2097;3134;617
-1;20;56;F;14764;13;2;4;10;17;67;142;186;784;2548;7836;3155
-1;20;56;T;23237;28;13;11;31;83;287;599;766;2032;4645;10970;3772
-1;20;57;M;5814;11;41;143;1592;1269;765;661;442;422;343;123;2
-1;20;57;F;2143;11;31;93;465;280;269;241;159;248;242;99;5
-1;20;57;T;7957;22;72;236;2057;1549;1034;902;601;670;585;222;7
-1;20;58;M;3830;2;9;13;49;69;150;290;308;488;846;1414;192
-1;20;58;F;6632;;3;5;13;18;40;73;108;375;1300;3779;918
-1;20;58;T;10462;2;12;18;62;87;190;363;416;863;2146;5193;1110
-1;20;59;M;341;2;3;;11;22;30;33;34;67;88;51;
-1;20;59;F;414;2;5;3;7;13;14;16;25;62;98;144;25
-1;20;59;T;755;4;8;3;18;35;44;49;59;129;186;195;25
-1;20;60;M;6230;53;73;72;277;360;575;763;689;1161;1215;902;90
-1;20;60;F;4613;33;48;46;64;79;145;240;249;559;1188;1678;284
-1;20;60;T;10843;86;121;118;341;439;720;1003;938;1720;2403;2580;374
-1;20;61;M;7394;;;21;474;1093;1506;1375;827;911;769;403;15
-1;20;61;F;2829;;;9;127;324;485;599;394;421;295;172;3
-1;20;61;T;10223;;;30;601;1417;1991;1974;1221;1332;1064;575;18
-1;20;62;M;248;8;5;8;25;37;70;45;30;9;7;4;
-1;20;62;F;162;3;7;8;11;24;36;28;13;9;14;8;1
-1;20;62;T;410;11;12;16;36;61;106;73;43;18;21;12;1
-1;20;63;M;1305;6;25;20;125;207;259;222;146;130;105;56;4
-1;20;63;F;568;5;12;12;22;65;86;107;56;81;73;47;2
-1;20;63;T;1873;11;37;32;147;272;345;329;202;211;178;103;6
-1;20;64;M;435;;2;3;3;13;12;24;51;108;148;69;2
-1;20;64;F;394;;;1;2;5;9;14;9;73;121;145;15
-1;20;64;T;829;;2;4;5;18;21;38;60;181;269;214;17
-1;21;0;M;605;;;;1;4;16;30;57;118;230;139;10
-1;21;0;F;480;;;;1;1;5;6;13;83;189;163;19
-1;21;0;T;1085;;;;2;5;21;36;70;201;419;302;29
-1;21;1;M;24;7;6;4;1;;2;1;2;;1;;
-1;21;1;F;18;3;2;4;3;;;2;1;;1;2;
-1;21;1;T;42;10;8;8;4;;2;3;3;;2;2;
-1;21;2;M;791;1;;1;6;124;372;158;79;40;7;3;
-1;21;2;F;207;;2;;1;55;83;35;18;7;4;2;
-1;21;2;T;998;1;2;1;7;179;455;193;97;47;11;5;
-1;21;3;M;492;4;;;3;12;55;71;78;140;105;23;1
-1;21;3;F;383;;;;1;4;14;19;51;106;122;63;3
-1;21;3;T;875;4;;;4;16;69;90;129;246;227;86;4
-1;21;4;M;3476;62;18;5;6;27;79;201;301;757;1021;921;78
-1;21;4;F;4061;40;12;9;9;19;38;96;151;482;1024;1806;375
-1;21;4;T;7537;102;30;14;15;46;117;297;452;1239;2045;2727;453
-1;21;5;M;3909;1;;;5;7;185;996;1036;1004;519;150;6
-1;21;5;F;728;;;;1;4;41;140;126;139;127;134;16
-1;21;5;T;4637;1;;;6;11;226;1136;1162;1143;646;284;22
-1;21;6;M;3469;;;;;1;110;598;795;1096;660;202;7
-1;21;6;F;694;;;;;1;15;67;104;176;167;150;14
-1;21;6;T;4163;;;;;2;125;665;899;1272;827;352;21
-1;21;7;M;3145;;;;1;15;77;258;444;915;926;485;24
-1;21;7;F;2005;;;;1;14;59;99;133;410;603;619;67
-1;21;7;T;5150;;;;2;29;136;357;577;1325;1529;1104;91
-1;21;8;M;6074;1;;;3;16;76;326;756;1886;1954;1006;50
-1;21;8;F;5710;;;;2;11;57;260;478;1258;1689;1754;201
-1;21;8;T;11784;1;;;5;27;133;586;1234;3144;3643;2760;251
-1;21;9;M;2246;;;;;8;36;150;309;694;697;324;28
-1;21;9;F;1879;;;;1;7;25;119;191;424;571;474;67
-1;21;9;T;4125;;;;1;15;61;269;500;1118;1268;798;95
-1;21;10;M;5000;;;2;3;8;71;368;903;1972;1331;328;14
-1;21;10;F;1591;;2;;3;5;22;61;151;443;557;320;27
-1;21;10;T;6591;;2;2;6;13;93;429;1054;2415;1888;648;41
-1;21;11;M;3619;;;;1;9;83;352;723;1148;925;367;11
-1;21;11;F;3192;;;;1;3;34;163;354;805;1028;752;52
-1;21;11;T;6811;;;;2;12;117;515;1077;1953;1953;1119;63
-1;21;12;M;22239;1;;;2;32;650;3349;4924;7380;4610;1263;28
-1;21;12;F;4382;;1;;2;20;237;614;707;1169;1054;536;42
-1;21;12;T;26621;1;1;;4;52;887;3963;5631;8549;5664;1799;70
-1;21;13;M;704;;;;6;31;59;121;112;189;133;49;4
-1;21;13;F;641;;1;;3;22;60;93;83;125;134;110;10
-1;21;13;T;1345;;1;;9;53;119;214;195;314;267;159;14
-1;21;14;M;117;;;;;;2;13;19;39;29;15;
-1;21;14;F;10915;;;;1;79;671;1630;1788;2517;2323;1696;210
